Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Impact Height,Impact Offset,Spin_Loft,V_Loft,Gear_Factor
5 Wood,Standard,108.17,-3.434,-1.296,-1.345,51.357,-0.558,15.685,0.771,0.878,154.071,1.424,10.315,-1.275,4140.242620182888,3.268004313755102,3.919,-2.766,19.119,2945.683449,74.927361
5 Wood,Tour,88.132,-1.274,1.023,-1.986,56.248,0.52,16.714,-0.998,0.446,124.38,1.411,11.935,-4.249,3940.6714391802443,1.3261563785486952,2.948,1.073,17.988,2237.34744,53.028624
5 Wood,Standard,69.623,-3.323,-0.399,-1.56,54.167,1.112,15.838,-0.794,-0.155,99.05,1.423,10.941,3.207,3862.7956042104993,0.0460511411973364,3.869,-2.424,19.160999999999998,1897.8970499999998,74.133909
5 Wood,Tour,89.614,0.058,2.885,-0.381,49.782,2.777,16.883,1.533,-0.114,125.488,1.4,11.832,-0.554,4105.680841998181,0.7717051477991874,-3.611,-5.244,16.825,2111.3356,-60.755075
5 Wood,Premium,69.772,-1.858,0.407,-1.407,51.661,-1.307,16.736,0.802,0.731,99.857,1.431,11.757,2.002,4242.108792902368,1.6469787854170654,-0.963,3.948,18.594,1856.741058,-17.906022
5 Wood,Practice,78.907,-3.039,-3.079,-1.799,55.223,-0.961,16.046,1.343,1.156,112.591,1.427,10.643,-2.794,3810.0209323905415,2.615686326802443,0.282,4.151,19.085,2148.799235,5.38197
5 Wood,Tour,105.756,-2.223,3.553,-0.126,58.157,2.637,16.06,1.335,-0.613,148.398,1.403,11.574,-1.579,4872.714619701444,-1.7081478574468876,-4.993,-1.246,18.282999999999998,2713.1606339999994,-91.287019
5 Wood,Practice,78.98,-1.985,-4.311,-1.293,50.082,-1.577,15.341,0.008,0.452,114.205,1.446,10.474,0.853,3490.467554516378,2.256211547715218,0.89,-4.78,17.326,1978.71583,15.42014
5 Wood,Tour,95.32,-1.123,0.842,-0.626,59.582,1.504,17.016,-1.165,-0.48,133.931,1.405,12.262,2.911,3731.990235455479,-2.331971012019308,5.624,4.403,18.139,2429.374409,102.013736
5 Wood,Standard,72.463,-1.917,0.337,-0.308,50.867,4.29,16.984,-0.288,0.123,104.192,1.438,11.566,-1.215,4168.634253597369,0.4542926303649065,-2.033,-0.086,18.901000000000003,1969.3329920000003,-38.42573300000001
5 Wood,Standard,72.018,-1.322,0.485,-0.205,62.177,-1.033,17.602,2.723,0.457,101.963,1.416,13.026,-1.097,3997.4160976251856,1.4376328834418632,0.795,-0.474,18.924,1929.5478119999998,15.04458
5 Wood,Tour,90.927,-1.923,2.384,-1.825,40.527,-0.52,17.071,2.123,-0.846,127.643,1.404,12.518,0.916,4294.323282291048,-3.00110383264608,-0.114,1.445,18.994,2424.451142,-2.1653160000000002
5 Wood,Standard,79.861,-1.89,0.437,-1.189,57.623,2.454,17.679,0.446,2.083,112.721,1.411,12.216,-0.1,4065.1844176445916,5.895606257447484,1.774,1.5,19.569,2205.837249,34.715406
5 Wood,Practice,78.143,-2.699,1.397,-1.899,53.726,-0.19,18.939,-2.004,0.426,111.854,1.431,13.878,-3.195,4504.015907511156,0.5670351415798571,-4.59,3.063,21.637999999999998,2420.296852,-99.31841999999999
5 Wood,Practice,65.233,-0.733,-0.379,-1.951,58.827,0.324,19.411,1.038,-1.306,92.274,1.415,14.019,-2.23,4095.290164979555,-3.578310211810961,-1.563,-0.717,20.144000000000002,1858.7674560000003,-31.485072000000002
5 Wood,Tour,75.452,-2.846,-0.2,-0.809,54.638,0.229,17.034,0.104,1.494,106.147,1.407,12.064,-1.154,4771.786666416167,5.363923542935591,-3.731,-4.84,19.88,2110.20236,-74.17228
5 Wood,Practice,68.524,-2.176,-0.014,-0.332,50.4,-0.019,18.066,2.56,1.417,96.834,1.413,12.971,0.668,3776.4553025890878,4.66523130844775,3.796,-3.808,20.241999999999997,1960.1138279999998,76.83863199999999
5 Wood,Premium,90.007,-3.72,1.928,-1.602,47.047,-0.769,16.498,-0.589,0.717,128.106,1.423,10.607,-1.396,4240.735958075334,2.64425735216296,2.579,-3.584,20.218,2590.0471079999998,52.142222000000004
5 Wood,Tour,88.435,-1.939,-2.78,-0.82,48.657,-0.796,18.256,-0.415,1.085,124.918,1.413,13.299,2.861,4479.1170439572315,3.161463767467728,0.372,0.542,20.195,2522.7190100000003,7.51254
5 Wood,Premium,97.923,-2.739,1.169,-1.192,45.792,2.047,19.049,1.272,0.428,141.359,1.444,12.824,0.495,4746.7074799418415,1.2149939297454302,-1.483,0.553,21.788,3079.929892,-32.311604
5 Wood,Practice,93.178,-2.334,-1.187,-1.442,50.933,0.127,16.18,1.444,0.115,131.86,1.415,11.554,-0.56,3675.3083491492316,0.0816860769569259,-0.205,1.002,18.514,2441.25604,-3.7953699999999997
5 Wood,Premium,88.893,-2.018,0.945,0.058,44.658,-5.003,18.089,0.365,-1.024,126.267,1.42,13.246,2.803,4211.228795535703,-3.516047088281425,2.947,2.696,20.107,2538.8505689999997,59.255328999999996
5 Wood,Tour,68.508,-0.827,-0.02,-1.175,48.939,1.144,19.049,-1.316,1.188,97.443,1.422,13.44,-0.506,4273.088827968154,3.0194431468823875,3.278,2.055,19.875999999999998,1936.7770679999996,65.153528
5 Wood,Premium,80.071,-3.465,-1.836,-1.499,53.155,2.175,15.741,0.785,-0.355,113.503,1.418,10.399,0.128,4489.593850436786,-0.5687972534665346,-3.367,-2.525,19.206,2179.938618,-64.666602
5 Wood,Tour,72.621,-2.117,-2.274,0.202,50.873,0.889,17.885,1.797,-1.312,102.497,1.411,13.193,1.604,4865.426275504239,-4.283427350085357,-5.052,1.385,20.002000000000002,2050.144994,-101.050104
5 Wood,Tour,70.941,-3.534,0.697,-0.513,47.351,-0.037,18.001,-0.064,0.116,100.059,1.41,12.808,-1.969,4680.697511803914,0.633935966731352,0.992,-1.477,21.535,2154.770565,21.36272
5 Wood,Premium,68.577,-1.917,-2.804,-0.706,46.613,1.989,17.681,-0.103,-0.587,97.217,1.418,11.766,1.453,4381.297160855075,-0.8444798078392306,-0.32,-4.908,19.598000000000003,1905.2587660000002,-6.271360000000001
5 Wood,Premium,81.012,-1.666,1.189,-1.279,56.679,-1.959,17.641,-1.229,0.304,117.02,1.444,12.454,1.964,4315.719611592384,0.186110036252313,-0.582,2.587,19.307,2259.30514,-11.236673999999999
5 Wood,Tour,103.271,-1.755,0.123,-1.064,55.433,-3.117,14.877,1.708,2.178,145.749,1.411,10.539,1.8,4346.346805615947,7.272827896445239,-2.526,1.519,16.632,2424.097368,-42.012432
5 Wood,Tour,96.731,-1.845,0.773,-2.317,53.726,1.424,18.222,-0.286,0.666,136.375,1.41,12.689,-1.098,4231.421287819382,1.1456819351547656,2.704,3.872,20.067,2736.637125,54.261168000000005
5 Wood,Tour,74.639,-1.601,-1.467,-1.434,50.256,-3.014,17.343,-0.677,-0.777,106.125,1.422,11.321,-0.725,4310.389002958502,-3.895552050758613,-0.438,6.829,18.944,2010.4319999999998,-8.297471999999999
5 Wood,Standard,76.608,-1.981,-1.288,-0.931,48.991,-2.132,17.55,-1.31,-0.275,109.077,1.424,12.671,-1.456,4012.392947019953,0.6315650004018445,1.875,-6.346,19.531000000000002,2130.382887,36.620625000000004
5 Wood,Practice,79.185,-2.592,1.084,-0.472,54.607,-0.656,16.828,-0.176,-0.508,114.462,1.445,11.181,-0.318,3735.587719983845,-1.8673446732451295,1.756,2.026,19.419999999999998,2222.8520399999998,34.101519999999994
5 Wood,Tour,77.958,-1.074,-2.466,-1.309,48.7,-3.066,17.287,-2.39,0.922,110.15,1.413,11.512,0.679,3895.344510057009,3.478158920860553,4.718,-3.276,18.361,2022.4641500000002,86.627198
5 Wood,Practice,89.19,-3.418,2.645,-1.312,47.202,0.835,17.684,1.535,0.55,127.254,1.427,11.906,-0.128,4197.86754198835,1.205147940114337,-1.54,1.7,21.102,2685.313908,-32.497080000000004
5 Wood,Standard,98.012,-1.445,0.465,-2.139,52.177,-1.012,15.382,-2.419,0.164,139.698,1.425,11.169,1.165,3768.038561297813,0.4174141717470036,-2.462,0.377,16.826999999999998,2350.698246,-41.428073999999995
5 Wood,Premium,108.9,-1.414,-0.357,-0.535,43.47,2.082,15.198,2.336,-0.898,157.053,1.442,10.846,1.581,4201.3349916898715,-2.9804355592673684,-2.872,-0.84,16.612000000000002,2608.964436,-47.709664000000004
5 Wood,Premium,109.557,-1.604,1.875,0.707,51.79,2.394,14.08,1.263,0.623,157.374,1.436,9.867,1.363,3988.125822746302,2.0935538764157164,-1.806,1.552,15.684000000000001,2468.253816,-28.325304000000003
5 Wood,Tour,105.072,-2.611,-2.507,-2.052,54.87,1.854,14.737,2.635,0.717,147.145,1.4,9.695,-0.074,4203.629250968643,2.076707010117022,1.842,2.191,17.348,2552.67146,31.955016
5 Wood,Standard,94.369,-2.034,0.535,-2.795,49.558,-0.374,17.657,0.089,0.862,133.766,1.417,13.076,-1.142,4068.9414371940798,2.279630041790332,0.987,2.311,19.691,2633.986306,19.435017
5 Wood,Premium,81.751,-2.708,-1.138,-1.627,54.329,-2.201,15.435,-1.664,-1.201,117.202,1.434,10.595,-1.122,4089.963537003252,-4.033709038265775,-0.205,0.735,18.143,2126.3958860000002,-3.719315
5 Wood,Standard,83.72,-2.587,0.191,-1.908,45.08,0.217,18.216,-0.441,0.939,118.275,1.413,13.05,-0.304,4777.834980517945,2.150065807902201,-6.833,2.424,20.803,2460.4748250000002,-142.14689900000002
5 Wood,Standard,101.783,-0.957,-2.287,0.839,58.894,-1.692,16.159,-0.306,0.646,143.878,1.414,11.779,-3.885,4033.9733028861324,3.3006122490266883,-0.36,-5.174,17.116,2462.615848,-6.161759999999999
5 Wood,Premium,82.962,-0.933,0.648,-1.289,43.646,1.638,17.411,1.815,-0.37,117.207,1.413,12.445,1.381,3774.7285078205036,-1.89293480100511,5.229,3.543,18.344,2150.045208,95.920776
5 Wood,Practice,82.545,-2.434,-1.839,-1.595,52.41,1.45,17.299,0.294,0.537,118.27,1.433,12.13,0.476,3852.2965578787944,1.6936890116630203,1.046,-0.413,19.733,2333.82191,20.640718
5 Wood,Standard,101.699,-2.168,-0.721,-2.09,52.089,0.883,16.315,1.559,0.734,144.504,1.421,11.49,-0.339,4377.553465756933,2.4092953127375605,-1.045,0.172,18.483,2670.867432,-19.314735
5 Wood,Tour,74.813,-1.908,2.542,-0.971,44.218,-4.089,16.684,-2.05,-0.096,106.424,1.423,12.461,-0.376,4133.106723858735,0.1986524025868064,1.89,-2.498,18.592000000000002,1978.6350080000004,35.13888
5 Wood,Tour,104.0,-1.726,-2.933,-1.407,53.036,-2.228,15.64,1.117,0.469,147.339,1.417,12.044,1.705,4094.4614107602906,0.544239763880784,3.382,4.752,17.366,2558.689074,58.731812
5 Wood,Practice,86.032,-3.415,-0.153,-2.115,52.15,-2.405,17.839,1.357,-0.042,120.805,1.404,12.72,0.539,4039.050990959694,0.1842230635373568,1.925,-1.766,21.253999999999998,2567.58947,40.91395
5 Wood,Standard,73.05,-1.334,2.12,-1.126,56.09,1.087,17.957,1.704,-0.147,104.855,1.435,12.822,-3.942,4425.042575778632,0.2572125147972629,-4.803,-3.084,19.291,2022.7578050000002,-92.654673
5 Wood,Standard,76.27,-2.399,-0.735,-1.39,58.196,3.487,15.604,0.761,-0.96,108.402,1.421,10.206,-0.156,3902.698074832853,-2.6412836723211446,0.095,-1.57,18.003,1951.561206,1.710285
5 Wood,Premium,84.155,-1.159,0.997,-0.238,49.152,2.319,17.649,-0.682,0.021,119.619,1.421,12.816,-2.069,4136.199531113887,0.4056833266979371,0.486,-1.599,18.808,2249.794152,9.140687999999999
5 Wood,Standard,83.386,-3.321,1.276,-0.876,54.696,-1.384,18.105,0.559,-0.811,117.924,1.414,12.647,-1.5,4489.748071822138,-0.9675329810100924,-0.467,-6.129,21.426000000000002,2526.6396240000004,-10.005942000000001
5 Wood,Premium,96.959,-2.253,-0.048,-2.271,50.488,4.071,15.949,-0.788,2.174,137.622,1.419,12.001,1.206,3886.2628963167926,7.161469717201766,1.937,-0.419,18.201999999999998,2504.995644,35.257273999999995
5 Wood,Premium,68.117,-2.706,-3.535,-0.027,50.316,1.655,18.877,1.577,0.463,97.983,1.438,13.216,-0.28,5034.02442352946,1.4294707730110572,-4.318,-0.964,21.583,2114.767089,-93.19539399999998
5 Wood,Tour,103.857,-2.059,1.295,-1.029,49.61,-3.369,16.462,1.455,1.216,148.668,1.431,11.943,1.815,4568.965187995934,3.707640418033321,0.096,0.209,18.521,2753.4800280000004,1.778016
5 Wood,Tour,66.238,-2.22,1.63,-1.498,50.783,-1.559,16.756,-1.322,1.367,94.824,1.432,12.238,-1.505,4093.0402089763397,4.34847253167657,3.676,-0.685,18.976,1799.3802239999998,69.755776
5 Wood,Practice,90.855,-2.435,-0.574,-1.548,46.845,4.311,16.755,3.657,-0.834,128.518,1.415,11.359,0.375,3944.288587285891,-2.1822037844738067,-3.19,-1.236,19.189999999999998,2466.2604199999996,-61.21609999999999
5 Wood,Practice,75.069,-1.165,2.378,-1.257,48.738,3.046,19.013,3.69,-1.151,106.538,1.419,14.104,0.383,4011.4622430022573,-3.7319028999230808,-0.431,1.634,20.178,2149.723764,-8.696718
5 Wood,Premium,101.668,-2.218,1.203,-1.657,51.0,-2.349,18.266,-2.553,-0.453,142.784,1.404,12.443,2.019,4800.701316248211,-1.8072979509839135,0.226,2.28,20.483999999999998,2924.7874559999996,4.629384
5 Wood,Tour,82.027,-2.824,-0.595,-2.229,53.908,-2.854,18.535,-0.934,-1.198,119.077,1.452,13.112,-0.87,4697.305853474505,-2.570914773839207,0.418,-3.389,21.359,2543.365643,8.928062
5 Wood,Premium,75.902,-1.664,-0.755,-0.434,55.782,0.541,16.618,0.512,-0.401,109.268,1.44,11.49,1.311,4050.9073427759,-0.9031158402583804,1.375,-1.469,18.282,1997.637576,25.13775
5 Wood,Premium,74.673,-2.094,-2.515,-1.3,51.704,1.213,17.61,-1.709,-0.782,108.623,1.455,13.621,1.067,4122.72444117436,-2.652644244467472,3.482,1.626,19.704,2140.307592,68.609328
5 Wood,Tour,107.77,-1.442,-0.564,0.893,50.978,2.166,16.733,-1.052,-0.785,153.009,1.42,12.02,-0.739,4464.626274689117,-2.523026157509374,-0.152,-0.23,18.175,2780.9385749999997,-2.7626
5 Wood,Standard,79.122,-1.59,-1.84,-3.105,55.227,-2.106,18.131,-2.676,-2.115,115.097,1.455,13.061,1.047,3992.337476132143,-6.549700680657561,2.837,2.245,19.721,2269.827937,55.948477000000004
5 Wood,Practice,74.017,-1.872,-1.503,-2.104,52.405,1.24,18.187,0.265,0.429,104.371,1.41,13.185,0.63,3959.469380972001,1.7177424403671986,0.194,-3.262,20.059,2093.577889,3.891446
5 Wood,Premium,99.069,-3.122,-0.811,-1.873,57.206,-2.826,15.232,1.359,1.316,140.377,1.417,10.87,2.058,3915.7212160753265,5.1655770433925055,1.741,-3.886,18.354,2576.4794580000002,31.954314
5 Wood,Premium,108.709,-1.21,0.123,-0.189,51.322,2.629,18.205,-1.099,-0.325,150.828,1.387,13.27,-0.546,4475.562892264901,-0.7780658022909588,1.306,-1.11,19.415,2928.32562,25.35599
5 Wood,Standard,109.868,-1.793,-0.92,0.376,56.918,-1.061,16.063,-0.804,0.854,156.165,1.421,10.972,-2.0,3937.9028378380826,2.888904513965105,3.174,-0.903,17.855999999999998,2788.4822399999994,56.67494399999999
5 Wood,Premium,68.265,-2.192,-0.195,-0.224,44.483,1.725,16.737,1.213,-0.951,98.203,1.439,12.131,-0.269,4491.656115081176,-2.0080352469627374,-3.913,-3.565,18.929,1858.884587,-74.069177
5 Wood,Standard,88.642,-2.9,-0.838,-2.325,44.609,-0.213,15.7,-0.393,-0.347,123.91,1.398,10.735,-1.253,3686.610623281306,-1.0356474302961305,4.377,-0.794,18.599999999999998,2304.7259999999997,81.41219999999998
5 Wood,Tour,93.381,-2.53,0.181,-1.439,47.507,1.925,18.515,1.353,-0.693,133.072,1.425,12.322,-1.509,4785.8038379892105,-2.1642078886502643,-2.247,0.676,21.045,2800.5002400000003,-47.288115000000005
5 Wood,Premium,101.055,-2.206,0.118,-0.57,47.505,-2.518,15.029,-0.67,0.19,144.335,1.428,10.435,-1.816,3985.970527207888,0.4912746182601269,3.489,1.114,17.235,2487.613725,60.132915
5 Wood,Premium,93.942,-1.007,-3.651,-1.598,51.009,-0.76,15.965,0.565,-1.377,133.696,1.423,11.229,-0.914,3577.2337872282774,-4.793947355669652,4.344,0.823,16.972,2269.0885120000003,73.72636800000001
5 Wood,Practice,108.322,-3.384,-0.781,-1.491,53.748,2.104,16.597,-0.58,-0.612,154.559,1.427,11.403,0.235,4319.513859078407,-0.8859165069954759,-1.539,-4.316,19.981,3088.243379,-30.750759000000002
5 Wood,Tour,104.091,-1.852,0.328,-0.354,40.598,1.934,15.937,3.009,0.451,145.212,1.395,11.722,-1.073,4086.6134464899374,1.4670348963664062,5.393,0.767,17.788999999999998,2583.1762679999997,95.93607699999998
5 Wood,Standard,71.204,-1.938,0.852,-2.101,54.043,1.164,18.646,-2.28,1.816,101.734,1.429,12.606,-0.737,4573.549807660226,4.938840590084841,-3.523,0.762,20.584,2094.092656,-72.517432
5 Wood,Standard,86.415,-1.463,-0.051,-2.793,47.907,-0.561,15.876,-0.063,-0.124,123.85,1.433,12.403,0.668,3780.972920676444,0.2429696899555986,-0.984,-3.596,17.339,2147.43515,-17.061576
5 Wood,Premium,79.614,-1.923,1.311,-1.116,51.289,3.109,19.195,-0.739,0.384,112.902,1.418,13.176,-0.878,4513.975877708621,0.7070181264616289,1.167,1.739,21.118000000000002,2384.2644360000004,24.644706000000003
5 Wood,Premium,65.93,-1.083,1.526,-1.181,53.394,-0.383,17.574,-0.888,0.052,92.951,1.41,12.922,-2.135,3894.2622043310635,-0.2302877386011826,4.973,2.453,18.657,1734.1868069999998,92.781261
5 Wood,Standard,107.602,-2.517,0.04,-1.96,58.546,1.378,14.327,-1.223,0.828,152.105,1.414,10.272,-1.257,3918.3284826321133,3.209065375396151,0.249,-1.065,16.844,2562.05662,4.194156
5 Wood,Tour,99.799,-2.589,1.438,-2.709,56.126,2.49,15.749,0.518,-0.413,142.281,1.426,9.973,-1.642,4409.041882660933,-0.7382376813189631,1.619,-2.732,18.338,2609.148978,29.689222
5 Wood,Standard,107.472,-1.592,0.286,-1.318,59.411,1.548,16.972,-4.092,-1.749,153.634,1.43,11.941,0.131,4083.0825510137774,-5.470090569319126,2.491,0.887,18.564,2852.0615759999996,46.242924
5 Wood,Standard,107.415,-2.2,-0.478,-1.428,52.384,-3.367,16.286,-0.035,-0.35,152.474,1.419,10.476,-0.8,4323.280738358426,-1.2050082184541706,-1.166,0.575,18.486,2818.634364,-21.554676
5 Wood,Standard,65.124,-2.262,-0.967,-0.657,54.777,-1.939,17.464,-1.564,0.666,92.069,1.414,11.945,2.978,4031.9708425537106,0.5540905210160192,2.532,7.371,19.726,1816.153094,49.946231999999995
5 Wood,Standard,105.735,-3.229,1.565,-0.563,55.796,0.585,15.444,-0.134,-0.206,150.268,1.421,10.735,1.563,4385.789946529265,-0.8376722899292008,-2.342,0.921,18.673000000000002,2805.954364,-43.73216600000001
5 Wood,Practice,106.617,-1.991,-1.262,-0.695,48.383,-0.591,18.47,0.42,0.066,150.643,1.413,12.229,-0.248,3946.280923073141,0.7958084576960817,5.635,-2.667,20.461,3082.306423,115.29773499999999
5 Wood,Practice,71.628,-1.977,-1.175,-0.8,59.818,1.439,17.271,0.455,0.019,101.833,1.422,12.413,-1.896,3899.8719160947167,-0.0832898698321354,-0.276,0.683,19.248,1960.081584,-5.312448000000001
5 Wood,Premium,88.788,-1.751,-2.298,-1.971,55.392,0.34,15.192,0.79,-0.889,127.479,1.436,10.767,-1.784,3947.8876858165136,-3.232277819560437,-2.135,1.233,16.943,2159.876697,-36.173305
5 Wood,Tour,77.015,-1.867,-1.273,-2.448,56.381,-2.194,16.852,0.31,-1.639,109.863,1.427,11.812,0.933,4113.59872501516,-5.599773335050853,2.802,2.819,18.719,2056.525497,52.450638000000005
5 Wood,Premium,76.02,-3.494,-1.185,-1.654,49.675,1.38,14.108,0.174,0.611,109.701,1.443,8.882,0.002,3835.2357599955867,3.227938472030736,2.419,-6.63,17.602,1930.9570019999999,42.579238000000004
5 Wood,Practice,67.809,-1.596,0.008,-0.31,55.102,3.456,17.489,0.432,-1.636,96.01,1.416,12.726,-0.923,3936.6209107998143,-4.831770432807113,-0.785,-0.999,19.085,1832.3508500000003,-14.981725
5 Wood,Standard,108.369,-2.736,-4.607,-1.717,49.422,-2.71,16.562,-0.625,-1.181,154.93,1.43,11.659,0.621,4363.380500421617,-4.040355468743925,0.613,2.959,19.298000000000002,2989.8391400000005,11.829674
5 Wood,Standard,77.032,-1.567,1.072,-0.322,51.961,0.567,19.473,1.293,-0.797,109.136,1.417,12.886,-1.594,4375.85158689673,-2.4906444753358024,0.61,1.424,21.04,2296.22144,12.834399999999999
5 Wood,Practice,66.827,-1.047,1.137,-0.837,47.667,0.699,18.13,-0.662,-0.622,93.626,1.401,12.316,-1.236,3806.3957957599755,-2.3275844399593075,1.149,2.202,19.177,1795.4658020000002,22.034373
5 Wood,Standard,97.875,-2.252,1.047,-0.751,56.404,1.26,19.542,-4.276,1.486,141.3,1.444,13.722,0.366,4373.595961779022,4.7803522629728015,1.304,-3.432,21.794,3079.4922,28.419376000000003
5 Wood,Standard,79.599,-0.868,-0.564,-1.707,57.316,-4.568,17.977,-0.659,0.513,113.771,1.429,12.885,-0.092,4098.02401329109,1.0941476138214326,-1.337,2.065,18.845,2144.014495,-25.195764999999998
5 Wood,Tour,97.677,-1.096,-0.538,-1.477,47.801,-0.2,15.236,-0.968,-0.997,139.749,1.431,11.077,-1.359,3734.529897818439,-3.193194767235774,0.364,-1.591,16.332,2282.3806680000002,5.944848
5 Wood,Premium,105.314,-0.834,0.322,-2.508,53.017,1.268,15.522,0.995,-0.21,151.24,1.436,10.553,1.291,3920.3401706373984,-1.7124956373696296,1.726,3.837,16.356,2473.6814400000003,28.230456000000004
5 Wood,Tour,102.3,-2.925,-1.154,0.072,52.925,0.965,16.282,0.494,-1.841,143.503,1.403,10.467,3.834,4726.962578418516,-5.880974052716762,-1.232,1.814,19.207,2756.2621209999998,-23.663024
5 Wood,Premium,88.642,-1.251,-1.399,-2.955,54.205,-1.401,16.824,0.106,-0.928,125.49,1.416,10.895,-1.507,3845.7426582831677,-3.776188904014072,2.47,3.544,18.075000000000003,2268.2317500000004,44.64525000000001
5 Wood,Practice,101.472,-2.534,-0.788,-1.13,61.642,-0.445,14.213,3.454,-1.023,145.209,1.431,9.357,-1.52,3556.1826061819233,-3.066875222355638,3.033,-2.76,16.747,2431.815123,50.793651
5 Wood,Premium,105.875,-2.104,2.415,-2.025,53.763,0.461,15.036,1.603,1.26,150.62,1.423,10.622,1.276,4214.864381077059,4.191313821241909,-0.443,0.925,17.14,2581.6268,-7.59302
5 Wood,Tour,106.46,-2.56,0.058,-3.724,50.798,3.134,14.378,-2.028,0.23,152.154,1.429,9.405,-0.353,4285.792326620896,-0.2523271297278782,-1.515,5.318,16.938,2577.184452,-25.661069999999995
5 Wood,Tour,109.88,-1.624,-0.181,-1.471,59.433,0.097,15.954,-1.403,-0.318,155.656,1.417,11.472,2.089,4319.633376364774,0.0287978649902798,0.793,-5.107,17.578,2736.121168,13.939354
5 Wood,Tour,73.421,-1.646,-0.254,-1.864,46.805,1.694,18.551,0.626,1.01,105.502,1.437,13.485,0.523,4484.194318104133,4.07895332259967,0.493,-5.85,20.197,2130.8238939999997,9.957120999999999
5 Wood,Premium,99.566,-1.739,1.357,-0.303,50.183,1.26,15.099,-1.493,-0.776,141.709,1.423,10.084,0.297,4190.748222773622,-2.041526200168754,-1.259,-2.533,16.838,2386.0961420000003,-21.199042
5 Wood,Practice,109.414,0.063,-0.619,-1.722,54.633,-0.362,14.585,-0.55,-0.841,153.012,1.398,11.628,1.52,3143.6558006016335,-3.764704867520882,3.245,2.012,14.522,2222.040264,47.12389
5 Wood,Tour,80.721,-1.528,1.512,-0.878,49.352,-0.4,18.739,-1.164,0.366,113.824,1.41,13.066,-1.613,4697.4903609082985,1.8272559590293629,-2.166,-3.119,20.267,2306.871008,-43.898322
5 Wood,Standard,75.077,-1.524,-1.104,-1.469,42.21,-2.042,19.42,3.228,1.45,106.234,1.415,13.66,-0.143,4377.198712530448,4.342329143874611,0.313,-0.273,20.944000000000003,2224.964896,6.555472000000001
5 Wood,Tour,81.695,-1.231,0.271,-1.056,51.742,-4.956,18.167,0.547,0.125,116.261,1.423,12.29,-0.249,4358.099059927459,0.0745531584645748,-0.046,2.28,19.398000000000003,2255.2308780000003,-0.8923080000000001
5 Wood,Practice,82.69,-1.691,1.14,-1.023,57.045,-2.097,19.425,-0.086,0.039,118.535,1.433,13.51,0.693,4318.363889993825,0.4031431611676576,-3.579,-1.402,21.116,2502.98506,-75.574164
5 Wood,Standard,74.772,-0.957,-0.902,-2.766,56.101,1.489,15.569,0.994,0.95,105.16,1.406,11.731,0.218,3288.707802038993,4.1469720618123,6.563,-4.412,16.526,1737.8741599999998,108.460138
5 Wood,Tour,67.082,-1.296,-0.143,-1.203,51.317,-2.046,17.502,0.828,2.042,95.444,1.423,11.605,-0.93,4130.889052851459,5.793174649442665,3.176,2.795,18.798,1794.1563119999998,59.702448
